Country,DevType,YearsCodePro,Salary,Count
Mexico,"Developer, mobile",4,12564.0,1
Mexico,"Developer, mobile",5,21463.0,2
Mexico,"Developer, mobile",6,26388.0,1
Mexico,"Engineer, data",20,62820.0,1
Mexico,"Engineer, data",3,5028.0,1
Mexico,Engineering manager,15,31416.0,1
Mexico,Product manager,23,6550.0,1
Mexico,Product manager,6,43980.0,1
Mexico,Senior executive/VP,15,84816.0,1
Monaco,"Developer, back-end",14,33000.0,1
Monaco,"Developer, front-end",2,34368.0,1
Mongolia,Academic researcher,9,8316.0,1
Mongolia,Data or business analyst,2,8808.0,1
Mongolia,Database administrator,12,20377.0,1
Mongolia,Database administrator,7,4404.0,1
Mongolia,Designer,1,4956.0,1
Mongolia,"Developer, back-end",0.5,1956.0,1
Mongolia,"Developer, back-end",10,12226.0,1
Mongolia,"Developer, back-end",3,5868.0,1
Mongolia,"Developer, back-end",4,9780.0,1
Mongolia,"Developer, back-end",9,10764.0,1
Montenegro,Academic researcher,2,20628.0,1
Montenegro,Data or business analyst,4,20628.0,1
Montenegro,Data scientist or machine learning specialist,0.5,4128.0,1
Montenegro,Data scientist or machine learning specialist,11,68745.0,1
Montenegro,Database administrator,5,27492.0,1
Montenegro,"Developer, back-end",2,68750.0,1
Montenegro,"Developer, desktop or enterprise applications",0.5,6876.0,1
Montenegro,"Developer, front-end",2,22915.0,1
Montenegro,"Developer, mobile",4,41244.0,1
Morocco,Academic researcher,1,37812.0,1
Morocco,Academic researcher,4,14934.0,2
Morocco,Data or business analyst,9,9456.0,1
Morocco,Database administrator,0.5,7560.0,1
Morocco,Database administrator,1,8190.0,2
Morocco,Database administrator,2,6301.5,2
Morocco,Database administrator,30,13752.0,1
Morocco,Database administrator,4,7248.0,2
Morocco,Designer,0.5,132.0,1
Morocco,Designer,5,37812.0,1
Morocco,"Developer, back-end",10,25212.0,1
Morocco,"Developer, back-end",2,16868.0,3
Morocco,"Developer, back-end",3,37812.0,1
Morocco,"Developer, back-end",4,31132.0,3
Morocco,"Developer, back-end",5,54204.0,1
Morocco,"Developer, back-end",6,30252.0,1
Morocco,"Developer, desktop or enterprise applications",9,37812.0,1
Morocco,"Developer, front-end",0.5,6300.0,1
Morocco,"Developer, front-end",10,10080.0,1
Morocco,"Developer, front-end",2,6300.0,1
Morocco,"Developer, full-stack",1,9456.0,1
Morocco,"Developer, full-stack",14,61872.0,1
Morocco,"Developer, full-stack",2,7560.0,1
Morocco,"Developer, full-stack",3,13866.0,2
Morocco,"Developer, full-stack",5,18024.0,2
Morocco,"Developer, full-stack",6,21912.0,1
Morocco,"Developer, full-stack",8,56724.0,1
Morocco,"Developer, mobile",2,17268.0,1
Morocco,"Developer, mobile",3,17016.0,1
Mozambique,Data or business analyst,3,480.0,1
Mozambique,Designer,2,972.0,1
Mozambique,"Developer, back-end",2,10092.0,1
Mozambique,"Developer, back-end",7,60000.0,1
Myanmar,Academic researcher,0.5,2376.0,1
Myanmar,Academic researcher,20,50.0,1
Myanmar,Academic researcher,4,84.0,1
Myanmar,Academic researcher,5,4764.0,1
Myanmar,Data scientist or machine learning specialist,0.5,1188.0,1
Myanmar,Database administrator,3,5556.0,1
Myanmar,Designer,8,109271.0,1
Myanmar,"Developer, back-end",10,28560.0,1
Myanmar,"Developer, back-end",12,15864.0,1
Myanmar,"Developer, back-end",21,792.0,1
Myanmar,"Developer, back-end",3,3168.0,1
Myanmar,"Developer, back-end",5,4848.0,1
Myanmar,"Developer, back-end",7,15864.0,1
Myanmar,"Developer, full-stack",0.5,2772.0,1
Myanmar,"Developer, mobile",5,6600.0,1
Nepal,Academic researcher,1,1902.0,2
Nepal,Academic researcher,10,21096.0,1
Nepal,Academic researcher,2,6255.2,5
Nepal,Academic researcher,3,4430.4,5
Nepal,Academic researcher,5,4740.0,1
Nepal,Academic researcher,8,4224.0,1
Nepal,Data or business analyst,2,5796.0,1
Nepal,Data or business analyst,5,12660.0,1
Nepal,Data scientist or machine learning specialist,0.5,3168.0,1
Nepal,Data scientist or machine learning specialist,1,6324.0,1
Nepal,Data scientist or machine learning specialist,2,10548.0,1
Nepal,Data scientist or machine learning specialist,22,840.0,1
Nepal,Database administrator,1,2112.0,1
Nepal,Database administrator,2,3168.0,1
Nepal,Database administrator,6,8788.0,1
Nepal,Database administrator,8,7380.0,1
Nepal,Designer,1,1056.0,1
Nepal,Designer,2,152268.0,2
Nepal,Designer,4,10548.0,1
Nepal,"Developer, back-end",0.5,2640.0,2
Nepal,"Developer, back-end",1,3940.8,5
Nepal,"Developer, back-end",18,21096.0,1
Nepal,"Developer, back-end",2,3883.2,10
Nepal,"Developer, back-end",3,5597.2,5
Nepal,"Developer, back-end",4,4645.571428571428,7
Nepal,"Developer, back-end",5,6324.0,1
Nepal,"Developer, back-end",6,13909.0,2
Nepal,"Developer, back-end",7,5268.0,1
Nepal,"Developer, back-end",8,5274.0,2
Nepal,"Developer, desktop or enterprise applications",1,1896.0,1
Nepal,"Developer, front-end",0.5,3168.0,1
Nepal,"Developer, front-end",2,2418.0,2
Nepal,"Developer, front-end",6,8788.0,1
Nepal,"Developer, full-stack",1,3412.0,3
Nepal,"Developer, full-stack",11,12660.0,1
Nepal,"Developer, full-stack",2,3204.0,3
Nepal,"Developer, full-stack",3,6331.0,3
Nepal,"Developer, full-stack",4,100000.0,1
Nepal,"Developer, mobile",2,6324.0,1
Nepal,Product manager,10,30000.0,1
Netherlands,Academic researcher,0.5,42221.0,2
Netherlands,Academic researcher,1,28182.0,2
Netherlands,Academic researcher,10,60715.666666666664,3
Netherlands,Academic researcher,12,84555.0,2
Netherlands,Academic researcher,13,126032.0,1
Netherlands,Academic researcher,15,95668.5,4
Netherlands,Academic researcher,18,91660.0,1
Netherlands,Academic researcher,2,37997.666666666664,9
Netherlands,Academic researcher,20,63016.0,1
Netherlands,Academic researcher,22,80202.0,1
Netherlands,Academic researcher,26,75624.0,1
Netherlands,Academic researcher,3,44110.6,10
Netherlands,Academic researcher,30,63016.0,1
Netherlands,Academic researcher,4,35920.75,4
Netherlands,Academic researcher,5,36706.0,6
Netherlands,Academic researcher,6,192867.0,3
Netherlands,Academic researcher,7,44111.25,4
Netherlands,Academic researcher,8,165178.2,5
Netherlands,Academic researcher,9,79746.0,2
Netherlands,Data or business analyst,0.5,32659.0,2
Netherlands,Data or business analyst,1,51675.333333333336,3
Netherlands,Data or business analyst,10,77239.66666666667,3
Netherlands,Data or business analyst,11,70463.5,2
Netherlands,Data or business analyst,12,106550.4,5
Netherlands,Data or business analyst,13,71036.5,2
Netherlands,Data or business analyst,14,1000000.0,1
Netherlands,Data or business analyst,15,67600.66666666667,3
Netherlands,Data or business analyst,16,84404.0,3
Netherlands,Data or business analyst,17,82494.0,1
Netherlands,Data or business analyst,19,126032.0,1
Netherlands,Data or business analyst,2,145653.875,8
Netherlands,Data or business analyst,21,75619.0,1
Netherlands,Data or business analyst,22,108846.0,1
Netherlands,Data or business analyst,23,171862.0,1
Netherlands,Data or business analyst,25,41244.0,1
Netherlands,Data or business analyst,29,63240.0,1
Netherlands,Data or business analyst,3,54090.666666666664,3
Netherlands,Data or business analyst,32,85931.0,1
Netherlands,Data or business analyst,34,206232.0,1
Netherlands,Data or business analyst,38,131761.0,1
Netherlands,Data or business analyst,4,509394.75,4
Netherlands,Data or business analyst,5,50463.0,5
Netherlands,Data or business analyst,6,61182.0,2
Netherlands,Data or business analyst,7,51971.0,1
Netherlands,Data or business analyst,8,62443.0,2
Netherlands,Data or business analyst,9,75879.0,3
Netherlands,Data scientist or machine learning specialist,0.5,40491.0,5
Netherlands,Data scientist or machine learning specialist,1,38517.2,5
Netherlands,Data scientist or machine learning specialist,10,323614.5,4
Netherlands,Data scientist or machine learning specialist,11,75624.0,1
Netherlands,Data scientist or machine learning specialist,12,75046.5,2
Netherlands,Data scientist or machine learning specialist,13,64162.0,1
Netherlands,Data scientist or machine learning specialist,15,68745.0,1
Netherlands,Data scientist or machine learning specialist,16,108846.0,2
Netherlands,Data scientist or machine learning specialist,18,91660.0,1
Netherlands,Data scientist or machine learning specialist,19,136057.5,2
Netherlands,Data scientist or machine learning specialist,2,94888.0,10
Netherlands,Data scientist or machine learning specialist,20,68742.0,2
Netherlands,Data scientist or machine learning specialist,29,206235.0,1
Netherlands,Data scientist or machine learning specialist,3,52712.57142857143,7
Netherlands,Data scientist or machine learning specialist,4,56979.0,3
Netherlands,Data scientist or machine learning specialist,5,46346.57142857143,7
Netherlands,Data scientist or machine learning specialist,6,35861.2,5
Netherlands,Data scientist or machine learning specialist,7,37128.0,1
Netherlands,Data scientist or machine learning specialist,8,89368.0,2
Netherlands,Data scientist or machine learning specialist,9,127559.0,3
Netherlands,Database administrator,0.5,11004.0,1
Netherlands,Database administrator,1,41649.25,4
Netherlands,Database administrator,10,53988.6,5
Netherlands,Database administrator,11,62628.5,2
Netherlands,Database administrator,12,121059.66666666667,3
Netherlands,Database administrator,13,58428.0,1
Netherlands,Database administrator,14,53742.0,4
Netherlands,Database administrator,15,68745.0,1
Netherlands,Database administrator,16,57744.0,1
Netherlands,Database administrator,17,71609.0,2
Netherlands,Database administrator,18,73710.0,3
Netherlands,Database administrator,19,76106.0,2
Netherlands,Database administrator,2,25192.5,6
Netherlands,Database administrator,20,226664.2857142857,7
Netherlands,Database administrator,21,74244.0,1
Netherlands,Database administrator,22,20628.0,1
Netherlands,Database administrator,23,90386.0,1
Netherlands,Database administrator,24,61872.0,1
Netherlands,Database administrator,25,200500.0,1
Netherlands,Database administrator,27,82127.0,1
Netherlands,Database administrator,3,38315.916666666664,12
Netherlands,Database administrator,30,76765.0,1
Netherlands,Database administrator,36,87609.0,1
Netherlands,Database administrator,4,31097.5,8
Netherlands,Database administrator,5,53469.5,6
Netherlands,Database administrator,6,109897.42857142857,7
Netherlands,Database administrator,7,189024.4,5
Netherlands,Database administrator,8,65646.875,8
Netherlands,Database administrator,9,58719.5,4
Netherlands,Designer,0.5,29789.0,6
Netherlands,Designer,1,35211.0,4
Netherlands,Designer,10,441972.0,2
Netherlands,Designer,11,71611.0,2
Netherlands,Designer,12,74102.66666666667,3
Netherlands,Designer,13,54155.666666666664,3
Netherlands,Designer,14,166142.0,2
Netherlands,Designer,15,127178.0,2
Netherlands,Designer,16,75624.0,1
Netherlands,Designer,18,100253.0,2
Netherlands,Designer,19,74474.0,1
Netherlands,Designer,2,55154.25,8
Netherlands,Designer,20,118010.66666666667,3
Netherlands,Designer,21,70116.0,2
Netherlands,Designer,24,82488.0,1
Netherlands,Designer,25,109992.0,2
Netherlands,Designer,28,34372.0,1
Netherlands,Designer,3,127176.0,4
Netherlands,Designer,33,103117.0,1
Netherlands,Designer,35,118012.0,1
Netherlands,Designer,4,45414.0,4
Netherlands,Designer,5,51446.0,2
Netherlands,Designer,6,133249.0,6
Netherlands,Designer,7,42736.5,2
Netherlands,Designer,8,30624.666666666668,3
Netherlands,Designer,9,41247.0,1
Netherlands,DevOps specialist,0.5,33000.0,1
Netherlands,DevOps specialist,1,25092.0,2
Netherlands,DevOps specialist,10,58428.0,1
Netherlands,DevOps specialist,12,80775.0,2
Netherlands,DevOps specialist,14,91660.0,1
Netherlands,DevOps specialist,18,104263.0,1
Netherlands,DevOps specialist,20,67828.0,1
Netherlands,DevOps specialist,3,91660.0,1
Netherlands,DevOps specialist,5,444551.0,2
Netherlands,DevOps specialist,6,74474.0,1
Netherlands,DevOps specialist,7,63016.0,1
Netherlands,"Developer, QA or test",0.5,26124.0,1
Netherlands,"Developer, QA or test",10,111710.5,2
Netherlands,"Developer, QA or test",2,51559.0,1
Netherlands,"Developer, QA or test",25,0.0,1
Netherlands,"Developer, QA or test",5,57276.0,1
Netherlands,"Developer, QA or test",6,74474.0,1
Netherlands,"Developer, back-end",0.5,63880.27272727273,11
Netherlands,"Developer, back-end",1,64814.68421052631,19
Netherlands,"Developer, back-end",10,141229.77142857143,35
Netherlands,"Developer, back-end",11,219299.11111111112,18
Netherlands,"Developer, back-end",12,80634.27777777778,18
Netherlands,"Developer, back-end",13,236471.42857142858,14
Netherlands,"Developer, back-end",14,117974.21428571429,14
Netherlands,"Developer, back-end",15,135772.8947368421,19
Netherlands,"Developer, back-end",16,273294.8,5
Netherlands,"Developer, back-end",17,80432.33333333333,6
Netherlands,"Developer, back-end",18,87329.0,5
Netherlands,"Developer, back-end",19,85089.5,6
Netherlands,"Developer, back-end",2,49274.74285714285,35
Netherlands,"Developer, back-end",20,219024.5,12
Netherlands,"Developer, back-end",21,193602.875,8
Netherlands,"Developer, back-end",22,116696.16666666667,6
Netherlands,"Developer, back-end",23,307380.75,4
Netherlands,"Developer, back-end",24,61872.0,1
Netherlands,"Developer, back-end",25,97388.5,2
Netherlands,"Developer, back-end",26,61069.5,2
Netherlands,"Developer, back-end",27,137484.0,1
Netherlands,"Developer, back-end",28,100826.0,1
Netherlands,"Developer, back-end",29,57744.0,1
Netherlands,"Developer, back-end",3,97515.53333333334,45
Netherlands,"Developer, back-end",30,64620.0,1
Netherlands,"Developer, back-end",32,88795.5,2
Netherlands,"Developer, back-end",35,137490.0,1
Netherlands,"Developer, back-end",36,240607.0,1
Netherlands,"Developer, back-end",38,68745.0,1
Netherlands,"Developer, back-end",4,81679.78125,32
Netherlands,"Developer, back-end",5,117044.41666666667,36
Netherlands,"Developer, back-end",6,108088.95348837209,43
Netherlands,"Developer, back-end",7,65919.64705882352,17
Netherlands,"Developer, back-end",8,100861.0,29
Netherlands,"Developer, back-end",9,68291.46666666666,15
Netherlands,"Developer, desktop or enterprise applications",0.5,18539.0,2
Netherlands,"Developer, desktop or enterprise applications",10,73862.66666666667,3
Netherlands,"Developer, desktop or enterprise applications",11,62730.0,1
Netherlands,"Developer, desktop or enterprise applications",12,54996.0,1
Netherlands,"Developer, desktop or enterprise applications",14,103117.0,1
Netherlands,"Developer, desktop or enterprise applications",15,59808.0,1
Netherlands,"Developer, desktop or enterprise applications",18,51559.0,1
Netherlands,"Developer, desktop or enterprise applications",2,30934.0,4
Netherlands,"Developer, desktop or enterprise applications",20,248487.6,5
Netherlands,"Developer, desktop or enterprise applications",21,40674.0,1
Netherlands,"Developer, desktop or enterprise applications",29,35484.0,1
Netherlands,"Developer, desktop or enterprise applications",3,40511.5,2
Netherlands,"Developer, desktop or enterprise applications",34,52248.0,1
Netherlands,"Developer, desktop or enterprise applications",38,74474.0,1
Netherlands,"Developer, desktop or enterprise applications",4,133023.66666666666,6
Netherlands,"Developer, desktop or enterprise applications",5,57345.25,4
Netherlands,"Developer, desktop or enterprise applications",6,409031.0,2
Netherlands,"Developer, desktop or enterprise applications",7,114575.0,1
Netherlands,"Developer, desktop or enterprise applications",8,68745.0,1
Netherlands,"Developer, embedded applications or devices",0.5,41591.0,1
Netherlands,"Developer, embedded applications or devices",1,25665.0,1
Netherlands,"Developer, embedded applications or devices",10,65308.0,1
Netherlands,"Developer, embedded applications or devices",13,162696.0,1
Netherlands,"Developer, embedded applications or devices",2,30937.5,2
Netherlands,"Developer, embedded applications or devices",21,80202.0,1
Netherlands,"Developer, embedded applications or devices",3,28872.0,1
Netherlands,"Developer, embedded applications or devices",5,85012.0,2
Netherlands,"Developer, embedded applications or devices",6,64162.0,1
Netherlands,"Developer, embedded applications or devices",8,80202.0,1
Netherlands,"Developer, front-end",0.5,29559.0,4
Netherlands,"Developer, front-end",1,29651.833333333332,6
Netherlands,"Developer, front-end",10,74760.0,4
Netherlands,"Developer, front-end",11,77216.0,3
Netherlands,"Developer, front-end",12,106554.5,2
Netherlands,"Developer, front-end",13,54996.0,1
Netherlands,"Developer, front-end",15,68058.66666666667,3
Netherlands,"Developer, front-end",16,137490.0,1
Netherlands,"Developer, front-end",17,150300.0,1
Netherlands,"Developer, front-end",18,84327.0,1
Netherlands,"Developer, front-end",2,41991.75,8
Netherlands,"Developer, front-end",23,109414.0,2
Netherlands,"Developer, front-end",3,148300.125,8
Netherlands,"Developer, front-end",30,45830.0,1
Netherlands,"Developer, front-end",4,201110.3076923077,13
Netherlands,"Developer, front-end",5,153507.4,10
Netherlands,"Developer, front-end",6,56715.5,2
Netherlands,"Developer, front-end",7,201650.25,4
Netherlands,"Developer, front-end",8,94715.33333333333,3
Netherlands,"Developer, front-end",9,89004.66666666667,3
Netherlands,"Developer, full-stack",0.5,32942.166666666664,6
Netherlands,"Developer, full-stack",1,24838.727272727272,11
Netherlands,"Developer, full-stack",10,78335.7,10
Netherlands,"Developer, full-stack",11,82494.0,1
Netherlands,"Developer, full-stack",12,108705.83333333333,6
Netherlands,"Developer, full-stack",13,106430.5,6
Netherlands,"Developer, full-stack",14,82494.0,1
Netherlands,"Developer, full-stack",15,81918.66666666667,6
Netherlands,"Developer, full-stack",16,77049.75,4
Netherlands,"Developer, full-stack",17,51559.0,1
Netherlands,"Developer, full-stack",19,332265.3333333333,3
Netherlands,"Developer, full-stack",2,162985.73333333334,15
Netherlands,"Developer, full-stack",20,413535.6666666667,3
Netherlands,"Developer, full-stack",21,67599.0,2
Netherlands,"Developer, full-stack",22,76992.0,1
Netherlands,"Developer, full-stack",23,1000000.0,1
Netherlands,"Developer, full-stack",25,48120.0,1
Netherlands,"Developer, full-stack",27,69717.0,1
Netherlands,"Developer, full-stack",3,46299.944444444445,18
Netherlands,"Developer, full-stack",30,66000.0,1
Netherlands,"Developer, full-stack",4,41924.07692307692,13
Netherlands,"Developer, full-stack",5,114197.64285714286,14
Netherlands,"Developer, full-stack",6,68896.6875,16
Netherlands,"Developer, full-stack",7,66070.66666666667,6
